File,Species,Time
SwiftOne_20250213_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250220_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250221_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250223_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250224_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250226_073001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250226_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250226_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250226_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250226_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250228_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250301_163000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250301_180001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250301_180001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250301_180001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250301_180001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250301_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250301_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250302_180001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250302_180001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250302_181501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250302_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250302_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250303_044500(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250303_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250304_180001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_181501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250304_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250307_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250307_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250307_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250307_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250308_064501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_064501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_081501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_084501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_084501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250308_084501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250312_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250313_061500(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250313_061500(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250315_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250315_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250315_160000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250315_181501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_181501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_181501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_181501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_181501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_183001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_183001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_183001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_183001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_183001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_184501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250315_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250316_180001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250316_180001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250316_181501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250317_063001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250317_064501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250320_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250320_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250321_061500(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250321_061500(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250321_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250322_061500(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250322_061500(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250323_183001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250324_060000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250324_060000(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250325_061500(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250326_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250326_190001(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250326_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250328_191501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250401_074501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250401_074501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250403_061500(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250403_073001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250404_071501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250405_073001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250405_073001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250405_073001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250405_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250405_080001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250405_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250405_083001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250407_084501(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250409_073001(UTC-3).BirdNET.selection.table.txt,Ceara Gnateater,Unknown
SwiftOne_20250429_043000(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250429_054500(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250429_071501(UTC-3).BirdNET.selection.table.txt,Amazonian Motmot,Unknown
SwiftOne_20250429_160000(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250429_161500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250429_161500(UTC-3).BirdNET.selection.table.txt,Band-tailed Manakin,Unknown
SwiftOne_20250429_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250429_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
SwiftOne_20250429_161500(UTC-3).BirdNET.selection.table.txt,Variable Antshrike,Unknown
